czone,statefip,city,yr,d_tradejakor_pw,d_tradeuskor_pw,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
11001,1,undefined,2000,,,1,0.002144226,0,0,0,0,1,0,0,0,599496.946,214823,15.06284,45.387669,3.4233291,57.449234,28.370228,-0.65440798,63.809097,10.17065,16.130409,4.7345352,10.325156,9.9778328,7.7700944,13.265413,9.5870314,53.638447,54.651165,52.714699,44.336163,65.247375,52.982185,60.00412,45.551296,4.7145638,4.6010065,4.8181438,5.8032136,3.3559659,7.6121254,3.3355911,2.0344527,31.476343,24.617418,37.73262,39.535465,21.418829,31.635592,23.394875,42.827217,3.9120097,6.6113291,6.3446112,4534.3027,1757.3811,315.40427,231.80217,66.486015,3.6831384,100.938,1266.3903,300.80035,30577.918,21979.729,0.757617138,0.720129866,1.969343005,1.907514492,9.068821,20.555635,-0.85245454,5.9925594,-6.0172625,32.496208,45557.152,1.7914858,-3.6995645,5.491044,-5.5196223,6.3782163,-2.0859678,4.6656132,-4.3403988,5.3189864,-2.9727881,3.3679008,-2.6613529,2.3465326,-5.3031149,9.0148792,-2.761395,8.6584902,0.39511287,0.97858793,-0.11392629,0.054999657,-0.26805592,0.68351465,-0.70050174,-0.36233237,0.16957095,0.36583894,-1.6775641,-0.91358805,-2.3115873,-1.6621053,0.30538866,0.67715985,-3.8813331,-6.2629328,2.5879281,4.9582891,7.2144098,-2.3930414,3.5502572,8.9580669,9.0423994,7.7616148,-5.9774942,4.011086,2.3880687,10.764872,-11.010102,7.5711527,8.3349771,2.5343213,11.849163,-32.912163,18.955812,-50.639336,10.667287,-12.858367,25.626314,6.6316752,3.6372666,63.431625,43.006477,57.711147,10.979486,76.052055,-25.134108,-81.307228,18.461952,25.17997,65.470215,2275.3818,1249.6763,35.995285,232.78036,-15.323189,-2.2835143,19.892859,348.70575,249.82324,0.98649293,4.1534314,-15.757471,38.346489,4.7670679,-0.99960667,-4.6355219,301.64899,912.91296,-987.6925,303.0249,73.406631,-229.01785,-838.44867,2.333953108,2.248223688,1.3961979,0.646389823,1.1538346,1.22417964,1.703710319,1.2511281,1.612576885,0.641684689,2.2998924,2.202605,1.8725708,1.9334416,-0.09677226,0.025927172,2.332493611,7.437102477
11002,1,undefined,2000,,,1,0.00027612,0,0,0,0,1,0,0,0,77199.39191,23814,32.067974,33.545914,1.4406712,50.271873,26.412863,-0.77466851,57.355751,16.924616,24.232861,10.346384,17.206949,16.347748,13.676741,21.973429,15.187014,40.431137,40.992893,39.925491,31.714943,58.24017,40.084049,46.681652,32.780895,5.4491086,4.7805181,6.0509133,6.2887149,3.7336144,8.6891975,4.2188988,2.2072396,37.195141,29.993729,43.677212,44.789391,21.678469,37.550014,27.12602,49.824852,5.3778477,6.4860535,6.2715511,4888.0991,1918.0853,376.146,265.5426,71.586617,3.9656973,120.76907,1245.4882,391.02112,25142.629,18867.76,1.45375298,3.131700282,4.779550665,2.808655613,-8.2561331,19.68215,-24.217924,-14.434118,-14.827085,8.2025509,-6320.3423,-2.6712928,-5.4931979,2.8219054,-5.6544161,1.6994519,-5.1979613,3.8275719,-7.1382618,3.7971947,-2.803232,-5.3746614,-6.3422093,-7.6447301,-9.7154207,9.7459774,0.67427969,10.118927,-8.1778936,-3.3410673,-0.20829695,0.28083473,-0.65537488,-0.49197674,0.86635566,0.90614176,-1.0763221,0.00695219,2.8795898,3.6741323,2.0257661,3.8330469,7.3115358,13.080792,1.0457678,-10.800158,4.9307008,-3.5478048,-1.6307149,-11.725085,-5.1000457,2.2552354,-3.8168769,1.9612994,-12.50342,-8.2722387,3.4415383,5.5473871,-8.0890656,-3.3805032,-2.5841167,-9.4674654,-12.991153,-45.07505,-1.4417349,-73.224281,-12.720379,1.4149574,10.142139,-12.130792,-0.71678418,62.57127,53.869968,69.160347,26.896244,75.645958,-0.67965162,-56.852753,25.859097,33.626152,79.084549,3198.4595,1706.4119,111.3198,264.82941,-0.48538405,-1.8600101,34.234856,472.20621,413.0802,0.31347942,-16.588287,54.34304,72.171593,26.999899,-7.8970933,-25.544926,78.816963,-3129.8381,2176.2898,670.12756,362.23685,-1471.2361,-3829.8242,4.906236684,2.930956482,4.0168629,0.669684909,3.241163,1.023289834,1.817458109,6.4426794,4.074736065,0.50215091,5.8267212,3.3588588,2.6153927,2.8432651,-2.164157901,0.034609373,-3.336625783,3.344784486
11101,1,undefined,2000,,,1,0.001316037,0,0,0,0,1,0,0,0,367946.402,141248,14.048532,53.418953,3.2066479,61.786217,33.071648,-0.17318562,65.742508,7.965137,11.454335,4.8112059,9.7741146,6.3168654,7.2563782,9.452714,7.0206909,57.77737,58.66502,56.975014,45.436604,69.021812,54.720833,63.592094,54.593796,4.3573198,4.1606283,4.5351119,6.2006907,2.6777101,6.6277719,3.2469723,1.9694593,29.900173,25.720015,33.678669,38.588596,21.983614,31.395016,23.70822,36.416054,3.7773323,6.4773884,6.4036851,4344.0562,1712.0311,337.23807,256.73224,52.816761,2.9259,101.21747,1097.0741,263.15967,32826.984,24375.631,0.591452314,0.638942799,1.491158582,2.175635652,9.07024,10.476192,7.5111136,3.1311698,-1.3079901,32.242573,25422.662,1.462996,1.3394728,0.12352636,2.5003691,-0.26630503,0.22936347,0.46720678,0.25210103,2.4025311,2.3582609,-2.2403429,0.91224593,-1.7914431,3.6445386,1.8416047,-0.41374779,2.0310369,0.1179181,2.6546321,1.1887429,2.0422978,0.41154242,1.7492419,0.7378161,2.986676,0.055115141,0.48207411,-2.6517341,-4.2763567,-1.1081142,-4.4038763,-0.85573542,-2.1074712,-5.5412564,-2.0993607,2.4335449,4.970346,7.8917913,0.71947914,3.1903811,6.301199,8.3045282,7.5690403,-2.5037358,2.8762136,22.162437,23.333345,14.065607,2.0209041,5.8811731,-3.2041411,11.278425,24.968538,9.2838678,10.067384,12.703264,43.642799,7.1929016,34.037178,-0.085627623,62.246746,41.83073,48.648975,19.886688,89.900551,-6.8190365,-62.992149,45.489925,22.308517,68.35302,2111.1802,992.2699,71.957832,321.39349,-3.516988,-1.4904199,54.218822,264.8851,230.68031,3.7098591,6.7957492,-30.430799,71.863358,53.093678,-1.2498941,-7.306602,1217.8348,1656.5067,-1839.864,475.27118,925.9223,-316.50391,-1497.7902,1.690458294,2.412482785,1.08267,0.609674905,0.85512275,2.206901137,1.409474573,0.99984455,1.962239305,1.357521332,1.6519959,2.6376891,2.2239974,2.2591007,0.732838716,0.083464934,1.508740385,8.905674634
11102,1,undefined,2000,,,1,0.000287654,0,0,0,0,1,0,0,0,80424.28814,23799,26.80477,41.781441,3.0571637,54.544945,29.000685,-0.69127929,61.190075,12.957737,17.883533,8.4321594,15.309188,9.5732183,12.607776,15.412642,10.331442,48.232342,50.539345,46.112785,38.337891,62.473724,44.485126,54.788029,45.327263,5.2598467,4.717742,5.757905,6.0789266,4.0809193,8.1022005,4.1524754,2.5234535,33.550076,26.859383,39.697151,40.273991,23.872137,34.804897,25.646854,41.817844,5.2120934,6.2989931,6.2581129,5392.5093,2235.3286,376.16101,243.5274,96.936951,5.3700347,189.79219,1386.9036,344.6192,24781.002,18452.203,0.771725503,2.100697267,2.525479326,3.821187898,3.3473525,8.5980577,-0.41771778,1.8266596,-5.767518,16.242168,838.2157,2.9330764,-2.2359576,5.1690254,-4.5498185,4.4032164,-0.19208981,5.8286915,-2.7957153,6.6736088,-1.1838409,1.8915961,-4.6499062,6.3980603,-2.7554739,7.4852624,2.090569,1.967145,0.70775521,3.877893,-0.63043618,-0.6069206,-0.63900381,-0.017541328,-1.3556364,0.60934573,-1.3122505,-1.2399408,-2.3026338,0.75351769,-4.9976025,-3.8603504,0.64788121,-2.3574998,-3.4175344,-2.8177712,3.5560656,2.2536006,8.7253027,-4.9336295,3.1277113,2.182688,10.398115,8.0924711,-3.6313195,-5.9389386,-3.0537333,-3.8464408,-3.6877222,2.6837077,9.7302027,-4.0681701,8.0620699,-15.042916,13.68134,-19.956717,16.008045,-4.3363838,11.594243,-9.1713018,-3.6862757,59.12059,43.173771,55.377937,18.946613,47.99622,-49.816551,-105.98969,108.10765,19.869024,68.920883,2718.2402,1512.0638,76.211945,138.91568,-40.769802,-4.0183582,306.74368,295.64755,305.25012,-0.68096519,1.3265147,-27.796772,23.346924,28.915421,-5.1418591,-6.1195269,-168.75,244.77121,-1074.5842,214.26671,446.79739,-1026.1356,-944.52704,2.686680818,4.070197187,1.7745394,1.121797783,2.0488856,0.683667607,3.500591466,2.7470641,5.734012491,0.428257915,3.4737115,5.8467607,1.7073413,3.892911,-0.818138,0.071723058,0.362611741,5.026905311
11201,51,undefined,2000,,,1,0.000708934,0,0,0,1,0,0,0,0,198208.4233,57079,14.509879,34.767956,1.5382209,50.551552,28.23171,-1.1671962,56.329788,9.7907991,13.26787,6.4260521,10.232535,8.9432974,10.604228,10.444825,7.9172001,46.538986,49.033047,44.125496,36.992107,64.855316,46.476398,53.974037,37.340931,4.9572945,5.803998,4.1379423,5.5099306,3.8970244,8.6416569,3.5670757,1.9032696,38.712917,31.895086,45.310509,47.265427,22.304358,34.277718,32.014061,52.8386,9.7197418,6.3132381,6.2886591,6505.8447,2392.0745,435.2189,185.51578,68.835304,2.9302785,120.78234,1298.5867,869.54736,23532.377,16916.629,0.661142435,0.904067762,2.202957103,1.665121677,-6.4096799,13.517277,-18.014149,-12.017839,-20.869349,16.041746,-10081.422,2.1480663,-4.154995,6.3030591,-4.7593031,5.0645385,-3.5873737,7.4924312,-3.9678578,7.0823774,-4.2031255,-0.078414164,-7.0956483,10.536147,-1.8959258,6.2784381,-2.6568472,4.8033595,-4.2815394,3.1145196,-1.3596294,-2.0487382,-0.69482839,-1.5730064,-0.73133779,-2.5156417,-0.076070428,-0.70648414,-0.78843749,1.743504,-3.2102339,-1.5415081,5.0128808,-0.92485547,-4.3064442,-1.4400312,4.3694029,-2.1694729,-3.4872465,-3.5997801,-2.1743774,-0.12547629,-7.1145468,0.51798141,-1.3888904,-4.4104714,7.951396,8.4597044,5.2932329,-3.3704214,-4.1018896,-4.6180997,-2.6463122,-56.765358,6.5298262,-63.254547,-0.047240507,-43.477009,13.396316,-36.863712,-8.4609632,32.674782,42.168179,63.62254,15.173003,116.27693,37.502689,99.131844,30.990601,31.999435,42.327007,3191.251,1917.243,69.670166,333.07474,29.520605,4.1926088,41.801449,465.7587,428.38727,-2.7726688,-2.6321478,-32.744385,48.634918,17.094732,2.8965051,-2.429749,-652.47491,-445.27066,-1201.8108,757.25531,237.35143,524.48663,-340.59711,2.403734395,1.872829334,1.7576127,0.371841016,1.8910228,1.223730401,0.952820955,2.1745605,2.126677355,1.097428305,2.4691367,2.0577695,2.4710097,1.6813122,0.268052519,0.016190499,0.68322384,3.8285754
11202,54,undefined,2000,,,1,0.000190494,0,0,0,1,0,0,0,0,53259.44626,7865,2.8442476,32.084354,0.98708785,41.339378,26.075932,-1.5461931,47.62056,3.9277964,6.8255606,1.1528498,3.9884715,3.7963543,4.8982072,3.8073361,2.7918904,43.692764,47.354183,40.186527,34.387512,63.850826,41.58646,51.641933,36.465504,6.6102905,7.8968725,5.3782387,6.93437,5.9082336,12.50492,4.4739022,1.4814111,45.76915,37.923386,53.282387,54.689644,26.444584,41.010414,40.076824,59.261192,12.20805,6.3848987,6.2878046,7393.9712,1997.0205,1128.7296,226.79306,86.930717,1.7725139,41.333511,1139.6649,1186.0575,21563.113,14908.624,0.02049703,0.028887046,0.161015938,0.048320021,-11.349466,3.3310089,-18.67108,-24.592533,-27.60598,20.882294,-5472.4458,4.4748359,0.17331487,4.3015141,1.0081242,2.601104,-0.72044039,5.8629174,0.20352325,4.4688497,0.14401866,-0.11977127,-0.81661659,7.8876615,1.6555078,5.2123327,0.23705301,3.054342,0.024247391,4.6723733,-5.204206,-6.8359919,-3.6454911,-5.5951786,-4.3349748,-10.305111,-2.2663934,-0.97935188,0.72937781,3.2267656,-1.4969877,0.92280757,4.3107271,3.2340627,-4.601449,-2.3120387,3.7883763,-0.78255785,-0.47928947,-1.744066,-1.5581676,3.1894956,-6.0167994,8.7108612,1.6283989,-6.21312,10.989393,1.0567392,17.097609,-1.8783977,-0.35449436,-4.3303628,-2.2487576,-7.0037203,-1.8289593,-13.657315,-6.2330537,7.0751042,3.1433079,-125.77226,-9.7646914,16.732193,23.058376,63.420837,-14.108656,37.616585,30.162659,196.26422,70.942497,10.234519,33.394707,1850.2366,1594.3245,-151.63745,97.598114,29.19426,7.4712186,37.974926,120.91892,446.20325,-2.625844,2.109755,-63.285412,49.94479,21.613951,9.3754072,11.097181,-566.21375,314.53543,-2106.821,894.35754,331.71335,1497.9338,1217.7009,0.187686239,0.067657787,0.096691966,0.03699364,0.082046762,0.147685602,0.028035096,0.068515681,0.048510647,0.137486445,0.17425889,0.053953525,0.18253462,0.048426028,0.021518685,0.000106008,0.295125805,0.401356361
11203,51,undefined,2000,,,1,0.000296609,0,0,0,1,0,0,0,0,82928.05421,20013,9.4663839,35.540279,0.72712833,48.414249,25.471092,-1.2995152,53.667725,5.7691789,7.4811668,4.0937243,6.1927176,4.9810061,7.1215978,6.4492645,2.9712961,47.898544,51.554585,44.320526,37.045906,68.094429,47.549038,56.847794,36.60899,4.5443459,5.0677991,4.0320635,4.9679222,3.7561052,7.5698352,3.0962598,2.1944206,41.78793,35.896454,47.553684,51.793449,23.168463,37.759529,33.606686,58.225292,11.416999,6.1906629,6.3295751,6921.3008,2558.4517,629.32654,225.70399,78.616158,3.8804662,130.98436,1186.6912,1025.9685,22161.842,16213.424,0.329178123,0.161172365,0.841130925,2.46367377,-0.51967865,17.514832,-11.241631,0.60830605,-20.402138,20.669565,976.21985,4.9902883,-3.0276644,8.0179443,-3.2795641,4.2432375,-2.7585475,11.727022,-3.6056931,8.4245586,-1.9428283,2.1388276,-5.8838139,14.652053,-2.4691501,6.5440617,0.58807701,5.4766154,0.19599926,4.8188653,-1.2254523,-1.2100025,-1.2327124,-1.5598078,-0.51137698,-1.3925997,-0.63441694,-1.4886216,-3.7648339,0.24632472,-7.7357635,-3.2590542,0.3153767,-7.3756361,-3.4404953,-4.5760698,5.1277466,-4.8536572,-15.687124,3.952435,-4.8840384,0.27615684,-14.690876,-11.981555,1.3109616,13.274466,9.7316332,-5.4448671,15.470573,-7.0990152,-16.676426,1.6006742,8.4887133,-65.92733,15.309488,-86.031326,9.8609428,-28.038649,20.621773,-30.405157,-9.8256893,38.533867,36.596474,54.491676,0.81520826,126.04009,40.193577,80.883919,10.293044,20.809776,40.490513,2886.9656,1697.3292,5.1449876,456.69727,36.491814,4.2216058,13.979865,265.84012,480.27158,-4.0052357,-0.089487135,-59.593498,43.787651,-5.2850933,0.97792631,7.382349,-887.63391,-14.508928,-1602.8828,804.83954,-75.083878,174.83817,960.21484,0.88099486,2.549427535,0.71751583,0.17405547,0.73396617,0.007850998,0.9091228,0.82419705,3.91127362,-0.131728366,0.94276577,2.9867563,1.1578373,2.5083225,0.316706388,0.044648592,0.012244481,1.136754543
11301,51,undefined,2000,,,1,0.000854877,0,0,0,1,0,0,0,0,239012.3341,66970,7.760869,53.058475,6.1539812,68.43119,28.354498,0.008438379,73.41684,5.6427164,7.974422,3.3219204,6.9068799,4.4759593,4.62819,6.3827543,6.0807676,67.774124,70.451508,65.109268,61.695908,73.384003,64.279938,74.485916,61.744488,2.6972613,2.645159,2.74912,3.8326957,1.6493149,4.4264627,1.9526654,1.0148833,23.8859,18.928915,28.819693,27.564516,20.490728,26.665411,17.178661,31.159863,2.0426731,6.649859,6.6050334,2460.9006,893.92108,97.661781,104.65696,15.664083,0.77317369,59.589485,800.61096,167.52989,40704.184,31467.459,0.169692987,0.150885977,0.482292985,0.620060622,39.089577,49.789421,26.513607,50.57531,19.739182,50.435223,98494.922,-2.4267862,-3.1543164,0.72753429,-4.9489174,3.1554017,-1.34461,-1.5933344,-4.0286856,1.0463425,-2.2180493,-0.72739804,-2.3063235,-3.2410364,-3.416549,2.9577699,-3.8863308,7.7979736,-2.9454474,-2.982343,1.6128389,1.8203447,1.4083405,2.7568026,0.94084626,2.5609674,0.59591979,1.0581706,0.81394613,-0.026828475,1.5295957,0.22553971,2.0045979,2.986397,-0.13713112,-4.9698138,0.44094011,15.331404,16.133104,7.3165894,13.006618,18.490791,14.505999,18.144199,3.9533205,11.904649,3.9960318,-8.0340929,5.8357377,16.521181,18.828938,7.7127733,35.745251,-31.830072,40.159027,-48.451496,28.199589,-11.067593,48.79475,89.039284,42.457211,59.192772,43.827381,58.481808,30.714893,106.1154,106.83225,147.52261,31.946867,19.048864,33.063637,1262.2936,646.01483,33.465508,164.73434,24.892515,1.9975735,21.333529,163.14252,62.326042,14.712339,20.812698,-27.6959,-3.958761,65.398666,9.0887241,12.78785,5988.5381,6549.2271,-1865.948,-18.798349,1324.0596,3123.4487,3700.7981,0.535613932,0.688061837,0.30226591,0.29402892,0.40996972,0.693424606,0.513523359,0.38541228,0.556465704,0.54842637,0.55797678,0.67920899,0.65557015,0.63730824,0.173277171,0.017247607,0.155104153,2.350963581
11302,24,Baltimore MD,2000,,,1,0.008990632,0,0,0,1,0,0,0,0,2513661,1034975,9.8516264,57.970608,8.0900574,68.170433,32.406685,0.19096792,72.275482,6.4863095,9.3113079,3.8812134,6.7829981,6.2621198,4.5631557,7.955821,7.2259874,65.789177,67.415741,64.289215,54.363434,74.422882,63.716686,70.717987,61.257065,3.8474309,4.0392375,3.6705554,5.8715014,2.3179679,5.6264377,3.2271228,1.9858049,23.877087,19.233713,28.159014,32.982059,16.997028,26.093721,18.099064,29.531141,2.3564048,6.8005748,6.6496649,4409.9546,1975.101,264.28494,167.54626,79.825127,0.28944665,91.632866,1250.6676,187.03284,43819.195,33060.309,0.537961147,0.363390806,1.248290634,1.597204823,8.3403215,15.669698,-1.9760996,7.2892771,-6.2228017,30.297596,147011.42,1.0438306,-2.3335922,3.3774204,-3.4004908,2.9558625,-1.3574588,3.7612233,-3.0261149,3.3077259,-1.8338865,1.9908121,-1.8702282,0.41005439,-2.4419167,5.9811645,-2.7320662,6.0363922,0.15692562,0.28161091,0.77123833,1.163092,0.40815613,1.7993098,0.33853921,1.5204108,0.3258405,0.5863027,-1.8150678,-0.71846586,-2.8119173,-2.0809174,-0.49546784,-0.060234748,-3.8650866,-3.8906295,1.024055,12.082577,14.701298,0.18337795,10.911737,14.786379,14.890329,16.43685,-1.6869817,2.7102742,13.889517,13.339588,1.2471335,11.669091,14.192581,0.8655957,9.7773075,-33.108097,13.383935,-55.460667,3.9823604,-17.103216,18.319965,27.098576,0.52888346,46.282661,36.038555,51.777275,10.529556,38.876663,54.348202,113.08538,40.39325,13.087429,49.774082,1807.7244,1232.5542,28.879259,74.861198,52.789993,0.49905539,42.776455,171.41206,111.37143,4.0396695,12.83715,-35.004025,21.128611,27.888437,4.3899059,2.6539831,1770.1506,4244.001,-3025.1765,121.70262,429.62402,1482.1764,757.39398,1.37284802,1.779781741,0.82358444,0.58575769,1.0892899,1.333978664,1.309645511,0.94977266,1.388588518,0.772335026,1.3489588,1.7104468,1.3986542,1.7046553,0.150363575,0.107450444,1.131345869,6.489617795
11303,51,undefined,2000,,,1,0.000214873,0,0,0,1,0,0,0,0,60075.65308,13825,14.134143,39.092438,3.5618396,63.404488,28.738064,-0.69748932,68.392235,10.368635,13.569421,7.3752155,12.544303,6.8506231,10.720579,11.95288,8.0289526,58.023602,60.15609,56.029274,50.685875,69.888565,55.663937,65.897545,50.770725,3.9327209,4.2986617,3.590488,4.6846285,2.7169011,6.8722463,2.9260781,2.0508008,27.675041,21.975832,33.005024,32.085194,20.543911,26.743233,19.223495,39.149521,3.7044487,6.3623204,6.3648658,5308.3564,2032.5458,178.34227,189.79958,80.142387,3.9558001,53.917889,2012.2554,260.63904,30519.365,21132.266,0.415183749,0.367866881,0.953924588,0.736567046,12.8283,31.754789,-0.26982492,36.010403,-9.6806164,11.850176,4377.8789,7.0595064,-2.7774944,9.836997,-2.6123929,9.5118542,-3.0797086,10.056181,-4.341383,11.444935,0.25272688,4.3552008,-2.1302347,10.782881,-6.559618,12.614216,0.73480713,8.2948551,4.6079278,7.1035519,0.48001003,-0.11998096,1.0435389,1.7411511,-0.80089962,-2.2608197,0.77633399,2.5469966,-7.5395131,-6.7794814,-8.0200052,-8.8447037,-3.807023,-6.3918209,-6.8309331,-11.576653,0.81853753,8.881773,3.9488249,8.5397444,7.6890669,10.269642,11.174747,-2.1207674,1.7041478,16.06982,22.511005,29.644897,10.350295,6.8046703,0.71116859,9.8354473,22.794516,-16.836626,28.84889,-39.900314,20.694031,35.397064,37.854332,24.540344,-17.398394,33.37355,42.486328,59.331875,36.051334,109.02199,40.992836,81.683197,35.834618,26.3221,35.721443,2626.571,1494.9669,73.135216,310.46625,38.051308,4.3594141,21.96056,581.6051,105.7784,9.2551832,15.264271,-9.9362497,26.200708,3.6569488,10.083285,15.527098,2824.6233,3225.6863,-670.18134,200.47258,68.64624,2377.0339,2761.6519,1.126422615,0.812686319,0.65880388,0.337643199,0.86870623,0.850558738,0.772802166,0.80314142,0.861787953,0.561993587,1.0622821,1.1059829,1.1603179,0.85526961,0.206393342,0.118702558,-0.567976841,4.76129388
