hs6,sic87dd,share,weights_method
854340,3699,1,"no weights needed"
854380,3641,.0038757948,"trade-based"
854380,3661,.051793452,"trade-based"
854380,3676,.014601248,"trade-based"
854380,3679,.0011113203,"trade-based"
854380,3699,.90012956,"trade-based"
854380,3812,.017966693,"trade-based"
854380,3845,.0014323128,"trade-based"
854380,3931,.0090895975,"trade-based"
854381,3699,1,"no weights needed"
854389,3559,.0087255789,"trade-based"
854389,3641,.0014791227,"trade-based"
854389,3661,.038904179,"trade-based"
854389,3676,.0077276649,"trade-based"
854389,3699,.90194726,"trade-based"
854389,3812,.027817242,"trade-based"
854389,3845,.0013123895,"trade-based"
854389,3931,.012086561,"trade-based"
854390,3559,.079146631,"trade-based"
854390,3679,.12705415,"trade-based"
854390,3699,.57906312,"trade-based"
854390,3812,.21473613,"trade-based"
854411,3357,1,"no weights needed"
854419,3357,1,"no weights needed"
854420,3357,1,"no weights needed"
854430,3694,1,"no weights needed"
854441,3357,1,"no weights needed"
854449,3357,1,"no weights needed"
854451,3357,1,"no weights needed"
854459,3357,1,"no weights needed"
854460,3357,1,"no weights needed"
854470,3357,1,"no weights needed"
854511,3624,1,"no weights needed"
854519,3624,1,"no weights needed"
854520,3624,1,"no weights needed"
854590,3624,1,"no weights needed"
854610,3229,1,"no weights needed"
854620,3264,1,"no weights needed"
854690,3644,1,"no weights needed"
854710,3264,1,"no weights needed"
854720,3644,1,"no weights needed"
854790,3644,1,"no weights needed"
854800,3699,1,"no weights needed"
854810,3699,.80459839,"trade-based"
854810,9100,.19540159,"trade-based"
854890,3699,1,"no weights needed"
860110,3743,1,"no weights needed"
860120,3743,1,"no weights needed"
860210,3743,1,"no weights needed"
860290,3743,1,"no weights needed"
860310,3743,1,"no weights needed"
860390,3743,1,"no weights needed"
860400,3743,1,"no weights needed"
860500,3743,1,"no weights needed"
860610,3743,1,"no weights needed"
860620,3743,1,"no weights needed"
860630,3743,1,"no weights needed"
860691,3743,1,"no weights needed"
860692,3743,1,"no weights needed"
860699,3743,1,"no weights needed"
860711,3743,1,"no weights needed"
860712,3743,1,"no weights needed"
860719,3321,.46568412,"trade-based"
860719,3743,.53431588,"trade-based"
860721,3743,1,"no weights needed"
860729,3743,1,"no weights needed"
860730,3743,1,"no weights needed"
860791,3743,1,"no weights needed"
860799,3743,1,"no weights needed"
860800,3669,1,"no weights needed"
860900,3443,1,"no weights needed"
870110,3523,1,"no weights needed"
870120,3711,1,"no weights needed"
870130,3523,.34809208,"trade-based"
870130,3531,.62599176,"trade-based"
870130,9200,.025916133,"trade-based"
870190,3523,.93105698,"trade-based"
870190,3531,.032800239,"trade-based"
870190,9200,.036142793,"trade-based"
870210,3711,1,"no weights needed"
870290,3711,1,"no weights needed"
870310,3792,.079054132,"trade-based"
870310,3799,.92094588,"trade-based"
870321,3711,1,"no weights needed"
870322,3711,1,"no weights needed"
870323,3711,1,"no weights needed"
870324,3711,1,"no weights needed"
870331,3711,1,"no weights needed"
870332,3711,1,"no weights needed"
870333,3711,1,"no weights needed"
870390,3711,1,"no weights needed"
870410,3531,.98367399,"trade-based"
870410,3711,.016326016,"trade-based"
870421,3711,1,"no weights needed"
870422,3711,1,"no weights needed"
870423,3531,1,"no weights needed"
870431,3711,1,"no weights needed"
870432,3711,1,"no weights needed"
870490,3711,1,"no weights needed"
870510,3531,.16075684,"trade-based"
870510,3537,.83924317,"trade-based"
870520,3731,1,"no weights needed"
870530,3711,1,"no weights needed"
870540,3711,1,"no weights needed"
870590,3711,1,"no weights needed"
870600,3523,.003439643,"trade-based"
870600,3711,.99656034,"trade-based"
870710,3711,.71634465,"trade-based"
870710,3713,.28365535,"trade-based"
870790,3523,.020029025,"trade-based"
870790,3713,.97997099,"trade-based"
870810,3465,.12969263,"trade-based"
870810,3714,.87030739,"trade-based"
870821,2399,1,"no weights needed"
870829,3465,.031711355,"trade-based"
870829,3714,.96634245,"trade-based"
870829,3792,.0019461794,"trade-based"
870831,3523,.0016969189,"trade-based"
870831,3714,.99830306,"trade-based"
870839,3523,.004001921,"trade-based"
870839,3714,.99599808,"trade-based"
870840,3523,.023925662,"trade-based"
870840,3714,.97607434,"trade-based"
870850,3523,.12621224,"trade-based"
870850,3531,.0061801397,"trade-based"
870850,3714,.86760765,"trade-based"
870860,3523,.064229779,"trade-based"
870860,3531,.023739794,"trade-based"
870860,3714,.9120304,"trade-based"
870870,3523,.01210082,"trade-based"
870870,3531,.0037711475,"trade-based"
870870,3714,.98412806,"trade-based"
870880,3523,.0061115087,"trade-based"
870880,3714,.9938885,"trade-based"
870891,3523,.020632576,"trade-based"
870891,3714,.97936743,"trade-based"
870892,3523,.011777861,"trade-based"
870892,3714,.98822212,"trade-based"
870893,3523,.053381186,"trade-based"
870893,3714,.9466188,"trade-based"
870894,3523,.0079703564,"trade-based"
870894,3714,.99202967,"trade-based"
870899,3523,.043273687,"trade-based"
870899,3531,.016234359,"trade-based"
870899,3714,.93945944,"trade-based"
870899,3792,.0010325086,"trade-based"
870911,3537,1,"no weights needed"
870919,3537,1,"no weights needed"
870990,3537,1,"no weights needed"
871000,3795,1,"no weights needed"
871110,3751,1,"no weights needed"
871120,3751,1,"no weights needed"
871130,3751,1,"no weights needed"
871140,3751,1,"no weights needed"
871150,3751,1,"no weights needed"
871190,3751,1,"no weights needed"
871200,3751,1,"no weights needed"
871310,3842,1,"no weights needed"
871390,3842,1,"no weights needed"
871411,3751,1,"no weights needed"
871419,3751,1,"no weights needed"
871420,3842,1,"no weights needed"
871491,3751,1,"no weights needed"
871492,3751,1,"no weights needed"
871493,3751,1,"no weights needed"
871494,3751,1,"no weights needed"
871495,3751,1,"no weights needed"
871496,3751,1,"no weights needed"
871499,3751,1,"no weights needed"
871500,3944,1,"no weights needed"
871610,2451,.49433222,"trade-based"
871610,3792,.50566781,"trade-based"
871620,3715,1,"no weights needed"
871631,3715,1,"no weights needed"
871639,3537,.0069797193,"trade-based"
871639,3715,.98746026,"trade-based"
871639,3799,.0055600079,"trade-based"
871640,3799,1,"no weights needed"
871680,3523,.055471331,"trade-based"
871680,3537,.069886439,"trade-based"
871680,3792,.87464225,"trade-based"
871690,3523,.012529819,"trade-based"
871690,3714,.98747021,"trade-based"
880110,3721,1,"no weights needed"
880190,3721,1,"no weights needed"
880211,3721,1,"no weights needed"
880212,3721,1,"no weights needed"
880220,3721,1,"no weights needed"
880230,3721,1,"no weights needed"
880240,3721,1,"no weights needed"
880250,3663,.99646485,"trade-based"
880250,3761,.0035351675,"trade-based"
880260,3663,.63618773,"trade-based"
880260,3761,.36381224,"trade-based"
880310,3728,1,"no weights needed"
880320,3728,1,"no weights needed"
880330,3728,1,"no weights needed"
880390,3663,.18246761,"trade-based"
880390,3728,.81753236,"trade-based"
880400,2399,1,"no weights needed"
880510,3728,1,"no weights needed"
880520,3699,1,"no weights needed"
880521,3699,1,"no weights needed"
880529,3699,1,"no weights needed"
890110,3731,1,"no weights needed"
890120,3731,1,"no weights needed"
890130,3731,1,"no weights needed"
890190,3731,1,"no weights needed"
890200,3731,1,"no weights needed"
890310,3069,1,"no weights needed"
890391,3732,1,"no weights needed"
890392,3732,1,"no weights needed"
890399,3732,1,"no weights needed"
890400,3731,1,"no weights needed"
890510,3731,1,"no weights needed"
890520,3731,1,"no weights needed"
890590,3731,1,"no weights needed"
890600,3731,1,"no weights needed"
890610,3731,1,"no weights needed"
890690,3731,1,"no weights needed"
890710,3069,1,"no weights needed"
890790,3443,1,"no weights needed"
890800,9100,1,"no weights needed"
900110,3357,1,"no weights needed"
900120,3851,1,"no weights needed"
900130,3851,1,"no weights needed"
900140,3851,1,"no weights needed"
900150,3851,1,"no weights needed"
900190,3827,1,"no weights needed"
900211,3827,1,"no weights needed"
900219,3827,1,"no weights needed"
900220,3827,1,"no weights needed"
900290,3827,1,"no weights needed"
900311,3851,1,"no weights needed"
900319,3851,1,"no weights needed"
900390,3851,1,"no weights needed"
900410,3851,1,"no weights needed"
900490,3851,1,"no weights needed"
900510,3827,1,"no weights needed"
900580,3827,1,"no weights needed"
900590,3827,1,"no weights needed"
900610,3861,1,"no weights needed"
900620,3861,1,"no weights needed"
900630,3861,1,"no weights needed"
900640,3861,1,"no weights needed"
900651,3861,1,"no weights needed"
900652,3861,1,"no weights needed"
900653,3861,1,"no weights needed"
900659,3861,1,"no weights needed"
900661,3861,1,"no weights needed"
900662,3641,1,"no weights needed"
900669,3861,1,"no weights needed"
900691,3861,1,"no weights needed"
900699,3861,1,"no weights needed"
900711,3861,1,"no weights needed"
900719,3861,1,"no weights needed"
900720,3861,1,"no weights needed"
900721,3861,1,"no weights needed"
900729,3861,1,"no weights needed"
900791,3861,1,"no weights needed"
900792,3861,1,"no weights needed"
900810,3861,1,"no weights needed"
900820,3861,1,"no weights needed"
900830,3861,1,"no weights needed"
900840,3861,1,"no weights needed"
900890,3861,1,"no weights needed"
900911,3861,1,"no weights needed"
900912,3861,1,"no weights needed"
900921,3861,1,"no weights needed"
900922,3861,1,"no weights needed"
900930,3861,1,"no weights needed"
900990,3861,1,"no weights needed"
900991,3861,1,"no weights needed"
900992,3861,1,"no weights needed"
900993,3861,1,"no weights needed"
900999,3861,1,"no weights needed"
901010,3861,1,"no weights needed"
901020,3559,.30150092,"trade-based"
901020,3861,.69849908,"trade-based"
901030,3861,1,"no weights needed"
901041,3559,1,"no weights needed"
901042,3861,1,"no weights needed"
901049,3559,1,"no weights needed"
901050,3861,1,"no weights needed"
901060,3861,1,"no weights needed"
901090,3861,1,"no weights needed"
901110,3827,1,"no weights needed"
901120,3827,1,"no weights needed"
901180,3827,1,"no weights needed"
901190,3827,1,"no weights needed"
901210,3826,1,"no weights needed"
901290,3826,1,"no weights needed"
901310,3827,1,"no weights needed"
901320,3699,1,"no weights needed"
901380,3429,.0028832399,"trade-based"
901380,3827,.97325385,"trade-based"
901380,3851,.023862896,"trade-based"
901390,3827,.93428826,"trade-based"
901390,9900,.065711759,"trade-based"
901410,3812,1,"no weights needed"
901420,3812,1,"no weights needed"
901480,3812,1,"no weights needed"
901490,3812,1,"no weights needed"
901510,3829,1,"no weights needed"
901520,3812,.93610859,"trade-based"
901520,3829,.063891426,"trade-based"
901530,3812,.73727757,"trade-based"
901530,3829,.26272246,"trade-based"
901540,3812,.8434087,"trade-based"
901540,3829,.1565913,"trade-based"
901580,3829,1,"no weights needed"
901590,3829,1,"no weights needed"
901600,3596,.97351593,"trade-based"
901600,3829,.026484052,"trade-based"
901710,3829,1,"no weights needed"
901720,3559,.037378587,"trade-based"
901720,3577,.38983119,"trade-based"
901720,3829,.57279021,"trade-based"
901730,3545,1,"no weights needed"
901780,3545,1,"no weights needed"
901790,3545,.099591687,"trade-based"
901790,3559,.013096218,"trade-based"
901790,3829,.88731211,"trade-based"
901811,3845,1,"no weights needed"
901812,3845,1,"no weights needed"
901813,3845,1,"no weights needed"
901814,3844,1,"no weights needed"
901819,3845,1,"no weights needed"
901820,3845,1,"no weights needed"
901831,3841,1,"no weights needed"
901832,3841,1,"no weights needed"
901839,3841,1,"no weights needed"
901841,3843,1,"no weights needed"
901849,3843,1,"no weights needed"
901850,3841,1,"no weights needed"
901890,3841,.70780367,"trade-based"
901890,3845,.2921963,"trade-based"
901910,3634,.60910302,"trade-based"
901910,3699,.05808235,"trade-based"
901910,3841,.33281463,"trade-based"
901920,3842,1,"no weights needed"
902000,3842,.92407769,"trade-based"
902000,3949,.075922333,"trade-based"
902110,3842,1,"no weights needed"
902111,3842,1,"no weights needed"
902119,3841,.27000463,"trade-based"
902119,3842,.72999537,"trade-based"
902121,3843,1,"no weights needed"
902129,3843,1,"no weights needed"
902130,3842,1,"no weights needed"
902131,3842,1,"no weights needed"
902139,3842,1,"no weights needed"
902140,3842,1,"no weights needed"
902150,3845,1,"no weights needed"
902190,3842,.94257736,"trade-based"
902190,3845,.057422612,"trade-based"
902211,3844,1,"no weights needed"
902212,3844,1,"no weights needed"
902213,3844,1,"no weights needed"
902214,3844,1,"no weights needed"
902219,3844,1,"no weights needed"
902221,3844,1,"no weights needed"
902229,3669,.94056964,"trade-based"
902229,3844,.059430361,"trade-based"
902230,3844,1,"no weights needed"
902290,3669,.0058028502,"trade-based"
902290,3844,.99419713,"trade-based"
902300,3999,1,"no weights needed"
902410,3829,1,"no weights needed"
902480,3829,1,"no weights needed"
902490,3829,1,"no weights needed"
902511,3829,1,"no weights needed"
902519,3823,.7478866,"trade-based"
902519,3829,.25211343,"trade-based"
902520,3829,1,"no weights needed"
902580,3829,1,"no weights needed"
902590,3829,1,"no weights needed"
902610,3823,1,"no weights needed"
902620,3823,1,"no weights needed"
902680,3823,1,"no weights needed"
902690,3823,1,"no weights needed"
902710,3823,.89419711,"trade-based"
902710,3826,.10580292,"trade-based"
902720,3823,.26676479,"trade-based"
902720,3826,.73323524,"trade-based"
902730,3823,.42591399,"trade-based"
902730,3826,.57408601,"trade-based"
902740,3861,1,"no weights needed"
902750,3823,.42704129,"trade-based"
902750,3826,.57295871,"trade-based"
902780,3823,.21442017,"trade-based"
902780,3826,.78557986,"trade-based"
902790,3821,.00044507149,"trade-based"
902790,3826,.99955493,"trade-based"
902810,3824,1,"no weights needed"
902820,3824,1,"no weights needed"
902830,3825,1,"no weights needed"
902890,3824,.73221195,"trade-based"
902890,3825,.26778805,"trade-based"
902910,3824,1,"no weights needed"
902920,3824,.99869484,"trade-based"
902920,3825,.0013051605,"trade-based"
902990,3824,.99807078,"trade-based"
902990,3825,.0019292261,"trade-based"
903010,3829,1,"no weights needed"
903020,3825,1,"no weights needed"
903031,3825,1,"no weights needed"
903039,3825,1,"no weights needed"
903040,3825,1,"no weights needed"
903081,3825,1,"no weights needed"
903082,3825,1,"no weights needed"
903083,3825,1,"no weights needed"
903089,3825,1,"no weights needed"
903090,3825,.957964,"trade-based"
903090,3829,.042035978,"trade-based"
903110,3549,1,"no weights needed"
903120,3549,1,"no weights needed"
903130,3827,1,"no weights needed"
903140,3825,.57192373,"trade-based"
903140,3827,.42807624,"trade-based"
903141,3825,.78313875,"trade-based"
903141,3827,.21686122,"trade-based"
903149,3545,.076530516,"trade-based"
903149,3827,.92346948,"trade-based"
903180,3549,.018917657,"trade-based"
903180,3825,.92810404,"trade-based"
903180,3826,.05297827,"trade-based"
903190,3569,.034206577,"trade-based"
903190,3823,.014238764,"trade-based"
903190,3825,.75616795,"trade-based"
903190,3826,.048716016,"trade-based"
903190,3827,.14667071,"trade-based"
903210,3822,1,"no weights needed"
903220,3822,1,"no weights needed"
903281,3822,.27097756,"trade-based"
903281,3823,.72902244,"trade-based"
903289,3679,.019106755,"trade-based"
903289,3694,.017692011,"trade-based"
903289,3822,.10684681,"trade-based"
903289,3823,.85635442,"trade-based"
903290,3679,.016883163,"trade-based"
903290,3694,.026652202,"trade-based"
903290,3822,.088462152,"trade-based"
903290,3823,.86800247,"trade-based"
903300,3823,1,"no weights needed"
910111,3873,1,"no weights needed"
910112,3873,1,"no weights needed"
910119,3873,1,"no weights needed"
910121,3873,1,"no weights needed"
910129,3873,1,"no weights needed"
910191,3873,1,"no weights needed"
910199,3873,1,"no weights needed"
910211,3873,1,"no weights needed"
910212,3873,1,"no weights needed"
910219,3873,1,"no weights needed"
910221,3873,1,"no weights needed"
910229,3873,1,"no weights needed"
